rebal_date,eval_year,eval_month,eval_period,n_countries,bm_return,top1_return,top1_country,top1_prob,bot1_return,bot1_country,bot1_prob,top3_return,top3_countries,bot3_return,bot3_countries,top5_return,top5_countries,bot5_return,bot5_countries,top8_return,top8_countries,bot8_return,bot8_countries,top10_return,top10_countries,bot10_return,bot10_countries
2022-12-30,2023,1,2023-01,23,3.151578522474712,3.3629887119144497,Colombia,0.9645018210826872,2.0570881697174137,Kazakhstan,0.04164729450646124,3.891731754656542,"Colombia, Romania, Brazil",1.0201654745519262,"Turkey, Azerbaijan, Kazakhstan",4.763890271932793,"Colombia, Romania, Brazil, Mexico, Serbia",1.709650682354478,"Uruguay, India, Turkey, Azerbaijan, Kazakhstan",4.561142607839774,"Colombia, Romania, Brazil, Mexico, Serbia, Panama, Hungary, Chile",1.775164637285373,"Paraguay, Georgia, China, Uruguay, India, Turkey, Azerbaijan, Kazakhstan",4.409063794690815,"Colombia, Romania, Brazil, Mexico, Serbia, Panama, Hungary, Chile, Malaysia, Indonesia",1.8242460192354115,"Oman, Poland, Paraguay, Georgia, China, Uruguay, India, Turkey, Azerbaijan, Kazakhstan"
2023-01-31,2023,2,2023-02,23,-2.9153591425521905,-3.048685360428427,SouthAfrica,0.8519439647279559,-3.119438868453228,Romania,0.14540580139002943,-4.0433786546971495,"SouthAfrica, Colombia, Panama",-3.274534338727797,"Paraguay, Brazil, Romania",-2.8983405529277184,"SouthAfrica, Colombia, Panama, Oman, Azerbaijan",-2.598080482417704,"Georgia, Hungary, Paraguay, Brazil, Romania",-2.77346722554556,"SouthAfrica, Colombia, Panama, Oman, Azerbaijan, Poland, Serbia, Philippines",-2.653595217187263,"Malaysia, Kazakhstan, Mexico, Georgia, Hungary, Paraguay, Brazil, Romania",-2.881436889092361,"SouthAfrica, Colombia, Panama, Oman, Azerbaijan, Poland, Serbia, Philippines, Peru, Uruguay",-2.6078689009245712,"China, India, Malaysia, Kazakhstan, Mexico, Georgia, Hungary, Paraguay, Brazil, Romania"
2023-02-28,2023,3,2023-03,23,3.1243771861960936,6.51216783514712,Colombia,0.8409301509469034,2.6266966112421075,China,0.1253854015019526,3.9153798822201935,"Colombia, SouthAfrica, Mexico",0.2357435106792316,"Georgia, Kazakhstan, China",3.572404311965278,"Colombia, SouthAfrica, Mexico, Serbia, Uruguay",1.032489718129428,"Brazil, Azerbaijan, Georgia, Kazakhstan, China",3.5795659629329233,"Colombia, SouthAfrica, Mexico, Serbia, Uruguay, Paraguay, Panama, Peru",1.780429929731206,"India, Poland, Turkey, Brazil, Azerbaijan, Georgia, Kazakhstan, China",3.403164565185064,"Colombia, SouthAfrica, Mexico, Serbia, Uruguay, Paraguay, Panama, Peru, Chile, Oman",2.266125259261327,"Malaysia, Philippines, India, Poland, Turkey, Brazil, Azerbaijan, Georgia, Kazakhstan, China"
2023-03-31,2023,4,2023-04,23,-0.029103758643332863,-3.8885066288752546,Colombia,0.8985933341432533,1.447489360579124,Kazakhstan,0.12711516803753098,-1.6517745007585887,"Colombia, Brazil, SouthAfrica",-0.019592938760700413,"China, Mexico, Kazakhstan",-0.37158433706818705,"Colombia, Brazil, SouthAfrica, Serbia, Azerbaijan",-0.20418358683220728,"Malaysia, Panama, China, Mexico, Kazakhstan",-0.004894814855782581,"Colombia, Brazil, SouthAfrica, Serbia, Azerbaijan, Paraguay, Georgia, Romania",0.13445767270336417,"Chile, Hungary, Poland, Malaysia, Panama, China, Mexico, Kazakhstan",0.15038147322894435,"Colombia, Brazil, SouthAfrica, Serbia, Azerbaijan, Paraguay, Georgia, Romania, Peru, Oman",0.2656686518241491,"Uruguay, Indonesia, Chile, Hungary, Poland, Malaysia, Panama, China, Mexico, Kazakhstan"
2023-04-28,2023,5,2023-05,23,-0.7349314496234814,1.079271491273892,Colombia,0.8232833627381391,-0.3942045544309658,Kazakhstan,0.25365899085267324,-1.0709021212402137,"Colombia, SouthAfrica, Mexico",-1.4161157956182446,"Serbia, Indonesia, Kazakhstan",-1.1101019124064404,"Colombia, SouthAfrica, Mexico, Brazil, Paraguay",-0.9780825224454294,"Azerbaijan, Peru, Serbia, Indonesia, Kazakhstan",-1.0572597012048197,"Colombia, SouthAfrica, Mexico, Brazil, Paraguay, Romania, Uruguay, Oman",-0.7374224113279564,"Malaysia, India, Turkey, Azerbaijan, Peru, Serbia, Indonesia, Kazakhstan",-0.8282227469697867,"Colombia, SouthAfrica, Mexico, Brazil, Paraguay, Romania, Uruguay, Oman, China, Panama",-0.6947520762344384,"Poland, Georgia, Malaysia, India, Turkey, Azerbaijan, Peru, Serbia, Indonesia, Kazakhstan"
2023-05-31,2023,6,2023-06,23,1.1340524180052716,4.058602297623826,SouthAfrica,0.8841034665145142,0.6118518884138169,Kazakhstan,0.1491455283905379,2.796313269944695,"SouthAfrica, Serbia, Colombia",0.6990976573882701,"Indonesia, Brazil, Kazakhstan",2.3371924865395632,"SouthAfrica, Serbia, Colombia, Romania, Paraguay",0.14779394796301526,"India, China, Indonesia, Brazil, Kazakhstan",2.1904735628442307,"SouthAfrica, Serbia, Colombia, Romania, Paraguay, Turkey, Uruguay, Mexico",0.020033266889417367,"Malaysia, Azerbaijan, Poland, India, China, Indonesia, Brazil, Kazakhstan",2.011093548877807,"SouthAfrica, Serbia, Colombia, Romania, Paraguay, Turkey, Uruguay, Mexico, Peru, Panama",0.131505222152154,"Philippines, Georgia, Malaysia, Azerbaijan, Poland, India, China, Indonesia, Brazil, Kazakhstan"
2023-06-30,2023,7,2023-07,23,0.6832331886456159,1.3247319578770123,Brazil,0.8743679737830953,0.672210262894879,Azerbaijan,0.1896220865825445,2.0588729023851116,"Brazil, SouthAfrica, Colombia",0.37226632183887665,"Poland, India, Azerbaijan",1.5404624146604151,"Brazil, SouthAfrica, Colombia, Romania, Panama",0.23707975640187895,"Indonesia, China, Poland, India, Azerbaijan",1.4900878505238815,"Brazil, SouthAfrica, Colombia, Romania, Panama, Turkey, Hungary, Chile",0.29052935974330923,"Paraguay, Mexico, Kazakhstan, Indonesia, China, Poland, India, Azerbaijan",1.4212558927859853,"Brazil, SouthAfrica, Colombia, Romania, Panama, Turkey, Hungary, Chile, Georgia, Serbia",0.1627579762231679,"Uruguay, Philippines, Paraguay, Mexico, Kazakhstan, Indonesia, China, Poland, India, Azerbaijan"
2023-07-31,2023,8,2023-08,23,-1.0123825118244867,-1.0526612605591512,Colombia,0.7817877526365955,-0.6659862899388136,Kazakhstan,0.15160164697448963,-1.2709587294862046,"Colombia, SouthAfrica, Uruguay",-0.6806291486775954,"Mexico, India, Kazakhstan",-1.2480796462953747,"Colombia, SouthAfrica, Uruguay, Romania, Serbia",-0.6989771199280681,"Indonesia, China, Mexico, India, Kazakhstan",-1.2707843250487199,"Colombia, SouthAfrica, Uruguay, Romania, Serbia, Hungary, Panama, Brazil",-0.6002869611780537,"Peru, Azerbaijan, Oman, Indonesia, China, Mexico, India, Kazakhstan",-1.3206219659541343,"Colombia, SouthAfrica, Uruguay, Romania, Serbia, Hungary, Panama, Brazil, Philippines, Malaysia",-0.405980130774688,"Turkey, Georgia, Peru, Azerbaijan, Oman, Indonesia, China, Mexico, India, Kazakhstan"
2023-08-31,2023,9,2023-09,23,-3.587563895972529,-3.619793550969974,SouthAfrica,0.8417203708558457,-2.2898639719625247,Brazil,0.09611344168525397,-4.665307932982972,"SouthAfrica, Colombia, Uruguay",-1.5582309796384866,"China, Kazakhstan, Brazil",-4.8029351365972905,"SouthAfrica, Colombia, Uruguay, Romania, Panama",-2.0369033648677903,"Poland, India, China, Kazakhstan, Brazil",-4.049592319820459,"SouthAfrica, Colombia, Uruguay, Romania, Panama, Hungary, Serbia, Georgia",-2.002676701468335,"Oman, Azerbaijan, Turkey, Poland, India, China, Kazakhstan, Brazil",-4.118422811237211,"SouthAfrica, Colombia, Uruguay, Romania, Panama, Hungary, Serbia, Georgia, Philippines, Chile",-2.5170930097412394,"Indonesia, Mexico, Oman, Azerbaijan, Turkey, Poland, India, China, Kazakhstan, Brazil"
2023-09-29,2023,10,2023-10,23,-0.39674937464451143,1.282800839411058,SouthAfrica,0.8808792961258946,0.3941396501043304,China,0.1261289461206568,0.735459079355294,"SouthAfrica, Serbia, Romania",0.7928289197045357,"Turkey, Poland, China",-0.8421497087548779,"SouthAfrica, Serbia, Romania, Chile, Panama",0.06781956725043559,"Indonesia, Georgia, Turkey, Poland, China",-0.6473272591022692,"SouthAfrica, Serbia, Romania, Chile, Panama, Peru, Hungary, Malaysia",-0.061877610390075055,"Mexico, Brazil, Oman, Indonesia, Georgia, Turkey, Poland, China",-0.6179930070084116,"SouthAfrica, Serbia, Romania, Chile, Panama, Peru, Hungary, Malaysia, Paraguay, Uruguay",-0.045641054170201256,"India, Kazakhstan, Mexico, Brazil, Oman, Indonesia, Georgia, Turkey, Poland, China"
